Académie de musique, de la danse et des arts de la parole de Berchem-Sainte-Agathe;Secondaire artisitique;Place du Roi Baudouin;1;1082
Académie des arts de la ville de Bruxelles;Secondaire artisitique;Rue Claessens;10;1020
"Académie ""Jean Absil"" musique, danse et arts de la parole";Secondaire artisitique;Rue Fétis;29;1040
"Aacadémie des arts et métiers ""Constantin Meunier""";Secondaire artisitique;Rue Général Tombeur;78;1040
Académie de musique d'Evere;Secondaire artisitique;Rue Edouard Stuckens;125;1140
Académie de musique,de danse et des arts parlés de FOREST;Secondaire artisitique;Rue Timmermans;53-55;1190
Académie de musique d'Ixelles;Secondaire artisitique;Avenue des Eperons d'Or;16;1050
Ecole des arts d'Ixelles;Secondaire artisitique;Rue Sans-Souci;128;1050
"Académie communale de musique ""G.-H. Luytgaerens""";Secondaire artisitique;Rue du Saule;1;1090
Ecole de dessin et des arts visuels de Molenbeek-Saint-Jean;Secondaire artisitique;Rue Mommaerts;;1080
Académie de musique et des arts de la parole de Molenbeek-Saint-Jean;Secondaire artisitique;Rue Kindergeluk;1;1080
"Académie des beaux-arts ""Jean-Jacques Gailliard"" de Saint-Gilles";Secondaire artisitique;Rue Hôtel des Monnaies;108-110;1060
"Académie de musique ""Arthur De Greef"" de Saint-Gilles";Secondaire artisitique;Rue de Neufchâtel;16;1060
Institut de rythmique Jaques-Dalcroze de Belgique;Secondaire artisitique;Rue Henri Wafelaerts;53;1060
Académie des beaux-arts de Saint-Josse-Ten-Noode;Secondaire artisitique;Rue Potagère;52;1210
ACADéMIE DE MUSIQUE INSTRUMENTALE DE SCHAERBEEK;Secondaire artisitique;AVENUE ERNEST RENAN;12;1030
ACADEMIE DE MUSIQUE DE SAINT-JOSSE-TEN-NOODE-SCHAERBEEK;Secondaire artisitique;Place Quételet;3;1210
Académie de musique d'Uccle;Secondaire artisitique;Rue du Doyenné;60;1180
Ecole des arts d'Uccle;Secondaire artisitique;Rue Rouge;2;1180
ACADEMIE DE MUSIQUE DE WATERMAEL-BOITSFORT;Secondaire artisitique;Rue François Ruytinx;31;1170
ACADEMIE DES BEAUX-ARTS DE WATERMAEL-BOITSFORT;Secondaire artisitique;Place Bischoffsheim;10;1170
ACADEMIE DE MUSIQUE DE WOLUWE-SAINT-LAMBERT;Secondaire artisitique;Avenue des Deux Tilleuls;2A;1200
ACADEMIE DE MUSIQUE DE WOLUWE-SAINT-PIERRE;Secondaire artisitique;Avenue Charles Thielemans;30;1150
ACADEMIE DES ARTS DE WOLUWE-SAINT-PIERRE;Secondaire artisitique;Avenue Charles Thielemans;30;1150
"Académie de musique ""Yolande Uyttenhove"" de Braine-l'Alleud";Secondaire artisitique;Rue du Château;49;1420
Ecole communale des arts de Braine-l'Alleud;Secondaire artisitique;Rue du Château;49;1420
Académie intercommunale de musique, danse et arts de la parole de Court-Saint-Etienne et Ottignies - Louvain-la-Neuve;Secondaire artisitique;Rue des Ecoles;32;1490
Académie de musique de Grez-Doiceau;Secondaire artisitique;Chaussée de la Libération;30;1390
Académie de musique, danse et arts de la parole de Jodoigne;Secondaire artisitique;Pl Dr Edouard Lodewijckx;19;1370
Académie de musique de la Hulpe;Secondaire artisitique;Rue des Combattants;3;1310
Académie de musique, de danse et des arts de la parole de Nivelles;Secondaire artisitique;Rue du Béguinage;12;1400
Académie de musique, arts de la parole et danse de Rixensart;Secondaire artisitique;Rue Albert Croy;2;1330
Académie de musique, arts parlés et danse de Tubize;Secondaire artisitique;Rue de Stimbert;21;1480
Académie de musique de Waterloo;Secondaire artisitique;Chaussée de Bruxelles;267;1410
Ecole des beaux-arts de Wavre;Secondaire artisitique;Rue du Chemin de Fer;18;1300
Académie de musique de Wavre;Secondaire artisitique;Avenue des Déportés;69;1300
Académie de musique d'Ath;Secondaire artisitique;Rue de Pintamont;55;7800
Académie de musique de Beloeil;Secondaire artisitique;Rue Paul Pastur;33;7972
"Académie des beaux-arts ""Alphonse Darville"" de Charleroi";Secondaire artisitique;Rue Dourlet;26;6000
"Conservatoire de musique ""Arthur Grumiaux"" de Charleroi";Secondaire artisitique;Rue Adolphe Biarent;1;6000
Académie de musique de Gosselies;Secondaire artisitique;Rue Saint-Roch;81;6041
ACADEMIE DE MUSIQUE DE JUMET-LODELINSART;Secondaire artisitique;Rue Surlet;35;6040
Académie de musique, danse et arts parlés de Gilly;Secondaire artisitique;Chaussée de Charleroi;75;6060
Académie de musique et des arts de la parole de Marchienne-au-Pont;Secondaire artisitique;Rue de Chatelet;28;6030
Académie de musique de Marcinelle;Secondaire artisitique;Rue Aurélien Thibaut;20;6001
"Académie de musique ""Jean Charlier"" à Monceau-sur-Sambre";Secondaire artisitique;Rue des Combattants;64;6031
Académie de musique de Montignies-sur-Sambre;Secondaire artisitique;Rue François Reconnu;;6061
ACADEMIE DE MUSIQUE DE MONT-SUR-MARCHIENNE;Secondaire artisitique;Rue Adolphe Max;13;6032
Académie de musique de Ransart;Secondaire artisitique;Rue Paul Pastur;62;6043
Académie de musique, de danse et d'arts de la parole de Couillet;Secondaire artisitique;Route de Philippeville;304;6010
"Académie de dessin et des arts décoratifs ""Gustave Camus"" de Chatelet";Secondaire artisitique;Place Jean Guyot;29 / 31;6200
Académie de musique de Courcelles - Ecole du Trieu;Secondaire artisitique;Rue Hubert Bayet;10;6180
Académie de musique de Farciennes;Secondaire artisitique;Grand'Place;2;6240
Académie de musique et des arts parlés de Fleurus;Secondaire artisitique;Rue Joseph Lefèbvre;74;6220
ACADEMIE DE MUSIQUE DE FONTAINE-L'EVEQUE;Secondaire artisitique;Boulevard du Nord;16;6140
ACADEMIE DE MUSIQUE DE MONTIGNY-LE-TILLEUL PAULIN MARCHAND;Secondaire artisitique;Rue Wilmet;21;6110
Académie de musique de La Bouverie;Secondaire artisitique;Rue Curé Malengreau;10;7080
Académie de musique de Mons;Secondaire artisitique;Rue des Cinq Visages;6;7000
Académie de musique de Quaregnon;Secondaire artisitique;Rue de l'Egalité;102;7390
Académie de musique de Baudour;Secondaire artisitique;Rue du Parc;;7331
Académie de musique de Saint-Ghislain;Secondaire artisitique;Venelle Saint-Georges;1;7330
Académie de musique de Colfontaine;Secondaire artisitique;Rue du Général Leman;4;7340
Académie de musique, théâtre, danse et beaux-arts de Mouscron;Secondaire artisitique;Rue des Brasseurs;1B;7700
Académie de musique de Braine-le-Comte;Secondaire artisitique;Rue Britannique;17;7090
Académie de musique d'Enghien;Secondaire artisitique;Rue des Ecoles;30;7850
"Académie de musique et des arts de la parole ""René Louthe""";Secondaire artisitique;Rue Eugène Valentin;22;7110
Conservatoire de musique de La Louviere;Secondaire artisitique;Place Communale;26;7100
"Académie de musique ""La Chantrerie""";Secondaire artisitique;Rue Ferrer;8;7060
"Conservatoire ""Marcel Quinet""";Secondaire artisitique;Faubourg Saint-Paul;42;7130
Académie des beaux-arts et des arts décoratifs de Binche;Secondaire artisitique;Rue aux Mourdreux;27;7130
Académie communale de musique de Morlanwelz;Secondaire artisitique;Place Franklin Roosevelt;18-20;7140
Académie de musique et de danse de la Botte du Hainaut;Secondaire artisitique;Grand Rue;51A;6470
Académie de musique de Péruwelz;Secondaire artisitique;Boulevard Léopold III;38;7600
Académie des beaux-arts et des arts décoratifs de Tournai;Secondaire artisitique;Rue de l'Hôpital Notre-Dame;13;7500
Académie de musique Saint-Grégoire;Secondaire artisitique;Rue des Jésuites;28;7500
Conservatoire de musique de Tournai;Secondaire artisitique;Place Reine Astrid;2;7500
"Académie ""Marcel Désiron"" à Amay";Secondaire artisitique;Chaussée Roosevelt;65;4540
Conservatoire de musique de HUY;Secondaire artisitique;Quai d'Arona;5;4500
Académie Ourthe-Vesdre-Ambleve;Secondaire artisitique;Rue Marsale;10;4920
Académie de Chênée;Secondaire artisitique;Rue de l'Eglise;3;4032
Académie royale des beaux-arts de Liège;Secondaire artisitique;Rue des Anglais;21;4000
Académie de musique Gretry;Secondaire artisitique;Bld de la Constitution;81;4020
Académie musicale et artistique de Saint-Nicolas;Secondaire artisitique;Rue des Botresses;2;4420
"Académie communale de musique ""Amélie Dengis""";Secondaire artisitique;Rue Deleval;9;4100
"Académie de musique ""César Franck"" à Visé";Secondaire artisitique;Rue de la Chinstrée;2A;4600
Académie de musique de Malmedy;Secondaire artisitique;Ruelle des Capucins;1;4960
"Académie ""René Defossez"" à Spa";Secondaire artisitique;Rue Xhrouet;29;4900
Conservatoire de Verviers : musique-arts de la parole et du théâtre-danse;Secondaire artisitique;Rue Chapuis;6;4800
Académie des beaux-arts de Verviers;Secondaire artisitique;Place du Palais de Justice;15;4800
Académie de musique de Welkenraedt;Secondaire artisitique;Rue Léonard Brecht;1;4840
"Académie communale ""Julien Gertsmans""";Secondaire artisitique;Rue des Combattants;1;4280
Académie de musique de Waremme;Secondaire artisitique;Rue Charles Lejeune;4;4300
Académie des beaux-arts d'Arlon;Secondaire artisitique;Rue Godefroid Kurth;2;6700
Académie de musique d'Arlon;Secondaire artisitique;Place des Chasseurs Ardennais;10;6700
Académie communale de musique - danse - arts de la parole de Bastogne;Secondaire artisitique;Rue des Remparts;45;6600
Académie de musique de Bertrix;Secondaire artisitique;Rue de la Retraite;15;6880
Académie de musique de Bouillon;Secondaire artisitique;Rue des Bastions;4;6830
Académie de musique de Saint-Hubert;Secondaire artisitique;Rue du Parc;14;6870
Conservatoire de musique de Ciney;Secondaire artisitique;CHATEAU ST-ROCH - RUE SAINFOIN;8;5590
Académie de musique de Dinant;Secondaire artisitique;Rue Saint-Michel;9;5500
L'Académie Centre de formation artistique de la commune d'Eghezée;Secondaire artisitique;Rue de la Gare;1;5310
Académie des beaux-arts de Namur;Secondaire artisitique;Rue du Lombard;20;5000
Conservatoire de musique de Namur;Secondaire artisitique;Av du Bourg. Jean Materne;162;5100
"Conservatoire de musique, danse et arts de la parole ""Lucien Robert de Tamines";Secondaire artisitique;Place du Jumelage;;5060
Académie des beaux-arts de Sambreville;Secondaire artisitique;Place du Jumelage;;5060
Conservatoire d'Auvelais;Secondaire artisitique;Rue Hicguet;19;5060
"Académie ""V. de Becker"" musique-théâtre-danse";Secondaire artisitique;Rue Gustave Docq;32;5030
Académie de musique, arts parlés, danse à Thuin;Secondaire artisitique;Clos de l'Harmonie;7;6530
"Conservatoire de musique et des arts parlés ""Maurice Guillaume"" à Châtelet";Secondaire artisitique;Place du Baquet;3;6200
Institut Roger Guilbert;Promotion sociale;Avenue Emile Gryson;1;1070
Cours de promotion sociale Erasme;Promotion sociale;Rue de la Procession;78;1070
Institut d'enseignement de promotion sociale de la communauté française - maréchalerie;Promotion sociale;Rue Léon Delacroix;28;1070
Institut auderghemois de promotion sociale;Promotion sociale;Chaussée de Wavre;1649;1160
INSTITUT DE LA PARURE ET DE LA BIJOUTERIE-INSTITUT JEANNE TOUSSAINT;Promotion sociale;Boulevard de l'Abattoir;50;1000
INSTIT. DES TECHNOL. DE LA COMMUNICATION, DE LA CONSTRUCT. ET DES METIERS D'ART- INSTITUT PAUL HANKAR;Promotion sociale;Boulevard de l'Abattoir;50;1000
INSTITUT D'ENSEIGNEMENT TECHNIQUE DE MECANIQUE ET D'ELECTRICITE-INSTITUT MARGUERITE MASSART;Promotion sociale;Boulevard de l'Abattoir;50;1000
E.P.F.C. 8;Promotion sociale;BOULEVARD DU TRIOMPHE;1;1050
Institut des carrières commerciales;Promotion sociale;Rue de la Fontaine;4;1000
Cours industriels;Promotion sociale;Boulevard de l'Abattoir;50;1000
ECOLE DE PHOTOGRAPHIE ET DE TECHNIQUES VISUELLES-ECOLE AGNES VARDA;Promotion sociale;Rue Claessens;57;1020
Cours du soir de langues;Promotion sociale;Rue Ernest Allard;49;1000
ECOLE D'ERGOLOGIE DE BELGIQUE;Promotion sociale;BOULEVARD DU TRIOMPHE;1;1050
Institut Jean-Pierre Lallemand;Promotion sociale;Rue du Couvent;2;1050
E.P.F.C. 1;Promotion sociale;BOULEVARD DU TRIOMPHE;1;1050
Willemsfonds - cours de néerlandais moyens et superieurs;Promotion sociale;Rue de la Fontaine;2;1000
INSTITUT DE FORMATION DE CADRES POUR LE DEVELOPPEMENT;Promotion sociale;Avenue Legrand;57;1050
E.P.F.C. 2;Promotion sociale;BOULEVARD DU TRIOMPHE;1;1050
E.P.F.C. 7;Promotion sociale;BOULEVARD DU TRIOMPHE;1;1050
CENTRE DE PHONETIQUE APPLIQUEE DE BRUXELLES;Promotion sociale;Avenue Louise;113;1000
E.P.F.C. 3;Promotion sociale;BOULEVARD DU TRIOMPHE;1;1050
E.P.F.C. 4;Promotion sociale;BOULEVARD DU TRIOMPHE;1;1050
E.P.F.C. 5;Promotion sociale;BOULEVARD DU TRIOMPHE;1;1050
E.P.F.C. 6;Promotion sociale;BOULEVARD DU TRIOMPHE;1;1050
Institut supérieur de formation continue d'Etterbeek;Promotion sociale;Rue Joseph Buedts;14;1040
Cours professionnels de coiffure d'Ixelles;Promotion sociale;Rue Bara;154/160;1070
Institut d'enseignement de promotion sociale de la communauté française;Promotion sociale;Avenue Constant Permeke;4;1140
Institut d'optique Raymond Tibaut;Promotion sociale;Rue Capitaine Crespel;26;1050
Ecole de promotion sociale des F.P.S. du Brabant;Promotion sociale;Chaussée d'Alsemberg;1091;1180
INSTITUT TECHNIQUE FERNAND COCQ - COURS DE PROMOTION SOCIALE;Promotion sociale;Rue du Président;54;1050
ECOLE JEAN.LOUIS THYS - COURS DE PROMOTION SOCIALE;Promotion sociale;Rue Esseghem;101;1090
Institut Machtens - enseignement communal de promotion sociale;Promotion sociale;Rue Tazieaux;;1080
CENTRE D'ETUDES SUPERIEURES D'OPTOMETRIE APPLIQUEE;Promotion sociale;Boulevard Léopold II;;1080
Cours de promotion sociale;Promotion sociale;Rue Hôtel des Monnaies;128A;1060
Ecole de promotion sociale Saint-Luc;Promotion sociale;Rue d'Irlande;57;1060
COURS COMMERCIAUX DU SOIR;Promotion sociale;AVENUE ERNEST RENAN;12;1030
CENTRE DE FORMATION CULTURELLE ET SOCIALE;Promotion sociale;Boulevard de l'Abattoir;28;1000
Cours de promotion sociale d'Uccle;Promotion sociale;Avenue De Fré;62A;1180
Institut d'enseignement promotion sociale de la communauté française;Promotion sociale;Rue Gatti de Gamond;95;1180
Cours communaux de langues modernes;Promotion sociale;Rue Abbé Jean Heymans;29;1200
CENTRE DE FORMATION POUR LES SECTEURS INFIRMIER ET DE SANTE DE L'A.C.N.;Promotion sociale;Avenue Hippocrate;91;1200
Institut d'enseignement de promotion sociale de la communauté française;Promotion sociale;Avenue Orban;73;1150
Institut d'enseignement de promotion sociale de la communauté française;Promotion sociale;Avenue de Menden;21;1420
INSTITUT D'ENSEIGNEMENT DE PROMOTION SOCIALE DE LA COMMUNAUTE FRANCAISE RIXENSART-COURT-SAINT-ETIENNE-JODOIGNE;Promotion sociale;rue Albert Croy;3;1330
Institut provincial d'enseignement de promotion sociale et de formation continuée;Promotion sociale;Rue Demulder;1;1400
Institut de formation supérieure de Wavre;Promotion sociale;Rue de la Limite;6;1300
Cours commerciaux communaux de Charleroi;Promotion sociale;Boulevard Emile Devreux;27;6000
Institut supérieur industriel de la province de Hainaut;Promotion sociale;Boulevard Solvay;31;6000
"Collège technique ""Aumôniers du travail""";Promotion sociale;Grand'rue;185;6000
UNIVERSITE DU TRAVAIL INSTITUT D'ENS.TECHNIQUE SECONDAIRE PROMOTION SOCIALE;Promotion sociale;Boulevard Gustave Roullier;1;6000
Université du travail - institut d'enseignement technique commercial;Promotion sociale;Boulevard Gustave Roullier;1;6000
Cours communaux d'éducation ménagère;Promotion sociale;Rue des Olympiades;;6000
Ecole des F.P.S de Charleroi;Promotion sociale;Boulevard Jacques Bertrand;48;6000
COURS TECHNIQUES SECONDAIRES SUPERIEURS ET INFERIEURS ET COURS PROFESSIONNELS;Promotion sociale;Rue Jean-Baptiste Ledoux;23A;6040
Cours techniques et professionnels;Promotion sociale;Place Jules Destrée;9;6060
Ecole industrielle communale;Promotion sociale;Rue Georges Tourneur;1;6030
Institut provincial supérieur des sciences sociales et pédagogiques;Promotion sociale;A FERRER - BD GUSTAVE ROULLIER;1;6000
ECOLE INDUSTRIELLE DE MARCINELLE - MONCEAU;Promotion sociale;Rue du Chemin Vert;66;6001
Ecole industrielle et commerciale moyenne Jules Hiernaux;Promotion sociale;Rue de France;6-août;6032
Centre d'enseignement supérieur pour adultes;Promotion sociale;Rue de Courcelles;10;6044
Cours industriels et commerciaux de couillet;Promotion sociale;Rue des Lilas;3;6010
Cours professionnels pour adultes;Promotion sociale;Boulevard Joseph Tirou;167;6000
Etablissement communal d'enseignement technique industriel et commercial;Promotion sociale;Place de l'Hôtel de Ville;6;6200
Ecole industrielle et commerciale de Courcelles;Promotion sociale;Pl Franklin D. Roosevelt;2-mars;6180
Institut provincial d'enseignement technique et professionnel;Promotion sociale;Rue du Puits Communal;114;6240
Ecole industrielle commerciale et professionnelle;Promotion sociale;Rue de l'Enseignement;51;6140
Espace formations - enseignement de promotion sociale;Promotion sociale;Rue de l'Atelier Central;2;6230
Centre provincial d'enseignement de promotion sociale du Borinage;Promotion sociale;Rue de Valenciennes;58;7301
Institut d'enseignement de promotion sociale de la communauté française;Promotion sociale;Rue de Boussu;84;7370
Institut d'enseignement de promotion sociale de la communauté française;Promotion sociale;Rue du Onze Novembre;2;7080
INSTITUT D'ENSEIGNEMENT DE PROMOTION SOCIALE DE LA COMMUNAUTE FRANCAISE JEMAPPES-QUIEVRAIN;Promotion sociale;Avenue Roi Albert;643;7012
Cours des métiers d' art du Hainaut;Promotion sociale;Grand-Route;105;7000
Institut d'enseignement de P.S - Monsformations;Promotion sociale;Rue de l'Auflette;85;7033
Institut Reine Astrid - I.R.A.M.;Promotion sociale;Avenue Reine Astrid;9;7000
Ecole industrielle supérieure;Promotion sociale;Avenue du Tir;10;7000
"Ecole de promotion sociale ""vie féminine""";Promotion sociale;Rue Marguerite Bervoets;10;7000
Enseignement communal de promotion sociale;Promotion sociale;Rue Alphonse Brenez;13;7390
Ecole industrielle et commerciale de la ville de Saint-Ghislain;Promotion sociale;Avenue de l'Enseignement;20;7330
Institut de promotion sociale de la communauté française;Promotion sociale;Rue Clémenceau;60-62;7340
Institut Saint-Henri - école technique commerciale - enseignement de promotion sociale;Promotion sociale;Rue du Commerce;21;7780
Collège technique Saint-henri;Promotion sociale;Avenue Royale;50;7700
Institut d'enseignement de promotion sociale de la communauté française;Promotion sociale;Place de la Justice;1;7700
Ecole industrielle et commerciale;Promotion sociale;Rue de Mons;87;7090
Enseignement de promotion sociale d'Enghien;Promotion sociale;Rue du Village;50;7850
COURS MENAGERS ET PROFESSIONNELS DE LA VILLE DE LOUVIERE;Promotion sociale;Chaussée Paul Houtart;316;7110
"Format 21- centre de formation continuée ""Gustave Piton""";Promotion sociale;Jean-Baptiste Berger;1;7100
Institut provincial des arts et métiers du centre;Promotion sociale;Rue Paul Pastur;1;7100
COURS TECHNIQUES COMMERCIAUX ET PROFESSIONNELS SECONDAIRES;Promotion sociale;Ancien Chemin d'Ollignies;2;7860
INSTITUT TECHNIQUE ET AGRICOLE DE LA PROVINCE DU HAINAUT;Promotion sociale;Rue de la Station;57;7060
Cours industriels et commerciaux;Promotion sociale;Rue Ernest Martel;6;7190
INSTITUT PROVINCIAL D'ENSEIGNEMENT DE PROMOTION SOCIALE BINCHE-CARNIERES-MORLANWELZ;Promotion sociale;Rue des Archers;12;7130
Institut supérieur plus oultre;Promotion sociale;Rue de Savoie;6;7130
Cours industriels et commerciaux de Chimay;Promotion sociale;Rue de l'Athénée;1;6460
Ecole des arts et métiers promotion sociale;Promotion sociale;Rue Sainte-Thérèse;47;6560
Institut d'enseignement de promotion sociale de la communauté française;Promotion sociale;Drève des Alliés;11;6530
Ecole industrielle et commerciale communale de Thuin;Promotion sociale;Rue Verte;1;6530
Institut d'enseignement de promotion sociale de la communauté française;Promotion sociale;Rue Raoul Warocqué;46;7140
Institut d'enseignement de promotion sociale de la communauté française;Promotion sociale;Rue Pauline Hubert;40;6470
Institut d'enseignement de promotion sociale de la communauté française;Promotion sociale;Boulevard Léopold III;40;7600
Institut d'enseignement de promotion sociale de la communauté française;Promotion sociale;Rue Saint-Brice;53;7500
Cours communaux de coupe-couture;Promotion sociale;Rue Galterie Saint-Jean;15;7500
INSTITUT PROVINCIAL D'ENSEIGNEMENT DE PROMOTION SOCIALE DU HAINAUT OCCIDENTAL;Promotion sociale;Rue Paul Pastur;49;7900
Institut provincial d'enseignement de promotion sociale de Huy-Waremme;Promotion sociale;Quai de Compiègne;4;4500
Institut d'enseignement de promotion sociale de la communauté française;Promotion sociale;Rue Georges Truffaut;37;4432
Institut provincial d'enseignement de promotion sociale de Herstal;Promotion sociale;Rue de l'Ecole Technique;34;4040
Ecole communale de promotion sociale d'Angleur;Promotion sociale;Rue de la Vaussale;2;4031
INSTITUT DE TRAVAUX PUBLICS - ENSEIGNEMENT DE PROMOTION SOCIALE;Promotion sociale;Rue Pouplin;27;4000
Cours de promotion sociale Saint-Luc;Promotion sociale;Rue Louvrex;111;4000
Institut Saint-Laurent - promotion sociale;Promotion sociale;Rue Saint-Laurent;33;4000
Institut de technologie - enseignement de promotion sociale;Promotion sociale;Quai du Condroz;15;4020
Institut provincial d'enseignement de promotion sociale de Liège;Promotion sociale;Quai Godefroid Kurth;100;4020
Ecole de commerce et d'informatique - enseignement de promotion sociale;Promotion sociale;Rue Hazinelle;2;4000
Institut des langues modernes - enseignement de promotion sociale;Promotion sociale;Rue Hazinelle;2;4000
Institut de techniques artisanales;Promotion sociale;Rue de la Liberté;27;4020
Institut de formation continuée;Promotion sociale;Rue Jonfosse;80;4000
Cours pour éducateurs en fonction;Promotion sociale;Rue des Fortifications;25;4030
"Ecole ""pluri-elles""";Promotion sociale;Rue de Souvret;71/011;4000
ECOLE DES FEMMES PREVOYANTES SOCIALISTES DE LIEGE;Promotion sociale;Quai du Longdoz;22;4020
Ecole des arts et métiers;Promotion sociale;Rue Agimont;9;4000
Cours professionnels libres de promotion sociale - école Reine Astrid;Promotion sociale;Chaussée Churchill;10;4420
INSTITUT PROVINCIAL D'ENSEIGNEMENT SECONDAIRE DE PROMOTION SOCIALE - ORIENTATION TECHNIQUE;Promotion sociale;Rue Jean de Seraing;55;4100
Institut provincial d'enseignement supérieur de promotion sociale de Seraing;Promotion sociale;Rue de Colard Trouillet;48;4100
Institut provincial d'enseignement secondaire de promotion sociale;Promotion sociale;Quai des Carmes;43;4101
INSTITUT D'ENSEIGNEMENT DE PROMOTION SOCIALE DE LA COMMUNAUTE FRANCAISE;Promotion sociale;Rue Charles de Liège;9;4623
Institut d'enseignement de promotion sociale de la communauté française;Promotion sociale;Rue Antoine Degive;1;4460
Institut d'enseignement de promotion sociale de la communauté française;Promotion sociale;Espace Simone Veil;7;4670
Institut d'enseignement de promotion sociale de la communauté française;Promotion sociale;Avenue Jardin Ecole;87;4820
Institut provincial d'enseignement de promotion sociale - orientation technologique;Promotion sociale;Rue aux Laines;69;4800
Institut Don Bosco - promotion sociale;Promotion sociale;Rue des Alliés;57;4800
ECOLE DE PROMOTION SOCIALE DES FEMMES PREVOYANTES SOCIALISTES (A.S.B.L. DE VERVIERS);Promotion sociale;Pont Saint-Laurent;25;4800
Institut provincial d'enseignement de promotion sociale - orientation commerciale;Promotion sociale;Rue de la Station;3;4800
Institut d'enseignement de promotion sociale de la communauté française;Promotion sociale;Rue Eloi Fouarge;31;4470
Institut d'enseignement de promotion sociale de la communauté française;Promotion sociale;Rue Gustave Renier;1;4300
Ecole F.P.S. de Waremme;Promotion sociale;Avenue de la Résistance;1A;4300
Ecole F.P.S. Hannut;Promotion sociale;Rue de l'Eglise;10;4280
Institut d'enseignement de promotion sociale de la communauté française;Promotion sociale;Chemin de Weyler;2;6700
Ecole industrielle et commerciale d'Arlon;Promotion sociale;Rue Godefroid Kurth;2;6700
Institut d'enseignement de promotion sociale de la communauté française;Promotion sociale;Rue Chasseurs Ardennais;1;6690
Institut d'enseignement de promotion sociale de la communauté française;Promotion sociale;Avenue de la Toison d'Or;71;6900
Institut d'enseignement de promotion sociale de la communauté française;Promotion sociale;Avenue Herbofin;39;6800
Institut libre Luxembourgeois d'enseignement de promotion sociale - arts et métiers Pierrard;Promotion sociale;d'Arlon;112;6760
Institut d'enseignement de promotion sociale de la communauté française;Promotion sociale;Herbuchenne;;5500
Ecole industrielle et commerciale de la ville d'Andenne;Promotion sociale;Rue Adeline Henin;1;5300
Ecole supérieure des affaires;Promotion sociale;Rue du Collège;8;5000
Institut technique de promotion sociale;Promotion sociale;Rue Asty-Moulin;60;5000
Institut d'enseignement de promotion sociale de la communauté française - cefor;Promotion sociale;Boulevard Cauchy;9-oct;5000
Institut d'enseignement de promotion sociale de la communauté française - cadets;Promotion sociale;Pl de l'Ecole des Cadets;6;5000
Ecole industrielle et commerciale de la ville de Namur;Promotion sociale;Rue Pepin;2B;5000
Institut supérieur provincial de formation socio-éducative;Promotion sociale;Rue Henri Blès;188-190;5000
Ecole industrielle et commerciale d'Auvelais;Promotion sociale;Rue Hicguet;19;5060
Ecole industrielle commerciale et de sauvetage;Promotion sociale;Rue du Collège;27;5060
Ecole communale de promotion sociale;Promotion sociale;RUE DU BERCET;4;5660
Institut d'enseignement de promotion sociale de la communauté française;Promotion sociale;Avenue de Samart;2;5600
INSTITUT TECHNIQUE SUPERIEUR CARDINAL MERCIER ENSEIGNEMENT DE PROMOTION SOCIALE;Promotion sociale;Boulevard Lambermont;17;1030
Institut libre de formation permanente;Promotion sociale;Rue des Carmes;12;5000
Centre d'enseignement supérieur de promotion et de formation continuée en brabant wallon;Promotion sociale;Rue des Wallons;6;1348
INSTITUT SUPERIEUR D'URBANISME ET DE RENOVATION URBAINE I.S.U.R.U.;Promotion sociale;Rue d'Irlande;57;1060
Institut Roger Lambion;Promotion sociale;Avenue Emile Gryson;1;1070
Institut d'enseignement de promotion sociale de la communauté française;Promotion sociale;Rue carton;5;7800
Institut technique et professionnel du Borinage;Promotion sociale;Rue de Caraman;13;7300
E.P.H.E.C. -  enseignement supérieur de promotion sociale;Promotion sociale;Avenue Konrad Adenauer;3;1200
ECOLE DES FEMMES PREVOYANTES SOCIALISTES A.S.B.L. - ANS;Promotion sociale;Rue Darchis;20;4000
ECOLE DE LA FEMME PREVOYANTE DE LIEGE - ECOLE SERAING;Promotion sociale;Rue Darchis;20;4000
CEFA - MONS - HOUDENG;Promotion sociale;Boulevard Président Kennedy;10;7000
CEFA - SUARLEE;Promotion sociale;Chaussée de Nivelles;204;5020
Haute Ecole Libre De Bruxelles Ilya Prigogine - Catégorie sociale;Haute Ecole;Route de Lennik;808;1070
Haute Ecole Libre de Bruxelles Ilya Prigogine - Catégorie paramédicale;Haute Ecole;Route de Lennik;808;1070
Haute Ecole de la Communauté française Paul-Henri Spaak - Catégorie paramédicale;Haute Ecole;Avenue Charles Schaller;91;1160
Haute Ecole Francisco Ferrer de la Ville de Bruxelles - Catégorie Arts appliqués;Haute Ecole;Rue de la Fontaine;4;1000
Haute Ecole Galilée - Catégorie paramédicale;Haute Ecole;Rue du Marais;100;1000
Haute Ecole Francisco Ferrer de la Ville de Bruxelles - Catégorie paramédicale;Haute Ecole;Place Arthur Van Gehuchten;4;1020
Haute Ecole de la Communauté française Paul-Henri Spaak - Catégorie technique;Haute Ecole;Rue Royale;150;1000
Haute Ecole Francisco Ferrer de la Ville de Bruxelles - Catégorie économique;Haute Ecole;Place Anneessens;11;1000
Haute Ecole Groupe ICHEC - ISC St Louis - ISFSC - Catégorie économique;Haute Ecole;Boulevard Brand Whitlock;6;1150
Haute Ecole Francisco Ferrer de la Ville de Bruxelles - Catégorie Traduction-Interprétation;Haute Ecole;Place Anneessens;11;1000
Haute Ecole Galilée - Catégorie sociale;Haute Ecole;Rue de l'Etuve;58-60;1000
